2023-05-10 13:52:47,159 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Starting FederatedClientApplication on Hasnain-Rabbani with PID 22884 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client) 
2023-05-10 15:44:48,420 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-10 15:44:48,797 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-10 15:44:48,802 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource commandLineArgs [org.springframework.core.env.SimpleCommandLinePropertySource] to EncryptableEnumerablePropertySourceWrapper 
2023-05-10 15:44:48,803 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:48,803 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:48,811 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 15:44:48,813 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-10 15:44:48,813 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:48,814 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application-client1.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 15:44:49,546 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-10 15:44:51,277 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Starting FederatedClientApplication on Hasnain-Rabbani with PID 4276 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client) 
2023-05-10 15:44:51,285 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - The following profiles are active: client3 
2023-05-10 15:44:52,569 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9091 (http) 
2023-05-10 15:44:52,604 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9091"] 
2023-05-10 15:44:52,605 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-10 15:44:52,606 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-10 15:44:52,720 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-10 15:44:53,335 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-10 15:44:53,339 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource commandLineArgs [org.springframework.core.env.SimpleCommandLinePropertySource] to EncryptableEnumerablePropertySourceWrapper 
2023-05-10 15:44:53,340 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:53,340 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:53,340 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 15:44:53,340 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-10 15:44:53,341 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:53,341 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application-client2.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 15:44:53,460 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-10 15:44:53,460 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 8163 ms 
2023-05-10 15:44:53,476 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-10 15:44:53,491 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-10 15:44:54,486 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-10 15:44:57,034 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-10 15:44:57,034 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-10 15:44:57,034 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-10 15:44:57,035 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-10 15:44:57,040 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-10 15:44:57,041 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-10 15:44:57,150 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-10 15:44:57,500 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@11eed657, org.springframework.security.web.context.SecurityContextPersistenceFilter@71e35c4, org.springframework.security.web.header.HeaderWriterFilter@79c5460e, org.springframework.web.filter.CorsFilter@708f018e, org.springframework.security.web.authentication.logout.LogoutFilter@77681ce4, com.zeroinfinity.federatedclient.config.JwtRequestFilter@642505c7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@12fe1f28, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1507c3c3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@19a31b9d, org.springframework.security.web.session.SessionManagementFilter@5e1dde44, org.springframework.security.web.access.ExceptionTranslationFilter@650ae78c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@12a14b74] 
2023-05-10 15:44:57,762 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-10 15:44:58,576 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9091"] 
2023-05-10 15:44:58,721 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9091 (http) with context path '' 
2023-05-10 15:44:58,723 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-10 15:44:58,826 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-10 15:44:58,918 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-10 15:44:58,934 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-10 15:44:59,606 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-10 15:44:59,611 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource commandLineArgs [org.springframework.core.env.SimpleCommandLinePropertySource] to EncryptableEnumerablePropertySourceWrapper 
2023-05-10 15:44:59,611 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:59,612 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:59,612 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 15:44:59,613 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-10 15:44:59,613 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 15:44:59,613 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application-client3.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 15:44:59,654 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: allModelsUsingGET_1 
2023-05-10 15:44:59,902 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Started FederatedClientApplication in 15.848 seconds (JVM running for 16.628) 
2023-05-10 15:45:00,263 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-10 15:45:00,906 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9092 (http) 
2023-05-10 15:45:01,026 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9092"] 
2023-05-10 15:45:01,030 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-10 15:45:01,035 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-10 15:45:01,529 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-10 15:45:01,529 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 13457 ms 
2023-05-10 15:45:01,553 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-10 15:45:01,562 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-10 15:45:02,909 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9093 (http) 
2023-05-10 15:45:02,979 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9093"] 
2023-05-10 15:45:02,982 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-10 15:45:02,982 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-10 15:45:03,749 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-10 15:45:03,749 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 12294 ms 
2023-05-10 15:45:03,766 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-10 15:45:03,922 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-10 15:45:03,939 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-10 15:45:03,939 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-10 15:45:03,939 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-10 15:45:03,939 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-10 15:45:03,939 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-10 15:45:03,940 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-10 15:45:04,071 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-10 15:45:04,402 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@554c4eaa, org.springframework.security.web.context.SecurityContextPersistenceFilter@58d6b7b9, org.springframework.security.web.header.HeaderWriterFilter@30c1da48, org.springframework.web.filter.CorsFilter@29fd8e67, org.springframework.security.web.authentication.logout.LogoutFilter@2cde651b, com.zeroinfinity.federatedclient.config.JwtRequestFilter@249e0271, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6a6f6c7e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4c86da0c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@e146f93, org.springframework.security.web.session.SessionManagementFilter@54402c04, org.springframework.security.web.access.ExceptionTranslationFilter@3b48e183, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@36c281ed] 
2023-05-10 15:45:04,593 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-10 15:45:05,079 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9092"] 
2023-05-10 15:45:05,155 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9092 (http) with context path '' 
2023-05-10 15:45:05,156 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-10 15:45:05,236 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-10 15:45:05,440 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-10 15:45:06,235 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: allModelsUsingGET_1 
2023-05-10 15:45:06,336 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-10 15:45:06,340 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-10 15:45:06,340 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-10 15:45:06,341 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-10 15:45:06,341 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-10 15:45:06,342 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-10 15:45:06,342 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Started FederatedClientApplication in 20.037 seconds (JVM running for 21.239) 
2023-05-10 15:45:06,472 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-10 15:45:06,678 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@696b4a95, org.springframework.security.web.context.SecurityContextPersistenceFilter@c29fe36, org.springframework.security.web.header.HeaderWriterFilter@22a10ac6, org.springframework.web.filter.CorsFilter@6c1cfa53, org.springframework.security.web.authentication.logout.LogoutFilter@32b0876c, com.zeroinfinity.federatedclient.config.JwtRequestFilter@1abfe081, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4d266391, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6a2c717f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4d68b571, org.springframework.security.web.session.SessionManagementFilter@1507c3c3, org.springframework.security.web.access.ExceptionTranslationFilter@7f37b6d9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@65eb76cd] 
2023-05-10 15:45:06,936 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-10 15:45:07,652 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9093"] 
2023-05-10 15:45:07,792 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9093 (http) with context path '' 
2023-05-10 15:45:07,794 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-10 15:45:07,872 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-10 15:45:08,056 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-10 15:45:08,549 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: allModelsUsingGET_1 
2023-05-10 15:45:08,615 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Started FederatedClientApplication in 19.955 seconds (JVM running for 21.489) 
2023-05-10 15:46:07,309 [http-nio-9091-exec-1] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2023-05-10 15:46:07,310 [http-nio-9091-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Initializing Servlet 'dispatcherServlet' 
2023-05-10 15:46:07,322 [http-nio-9091-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Completed initialization in 12 ms 
2023-05-10 15:46:08,192 [http-nio-9092-exec-1] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2023-05-10 15:46:08,193 [http-nio-9092-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Initializing Servlet 'dispatcherServlet' 
2023-05-10 15:46:08,214 [http-nio-9092-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Completed initialization in 20 ms 
2023-05-10 15:46:08,684 [http-nio-9093-exec-1] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring DispatcherServlet 'dispatcherServlet' 
2023-05-10 15:46:08,687 [http-nio-9093-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Initializing Servlet 'dispatcherServlet' 
2023-05-10 15:46:08,715 [http-nio-9093-exec-1] INFO  [DispatcherServlet] [RRN="] - [STAN="] - Completed initialization in 28 ms 
2023-05-10 15:47:20,151 [http-nio-9093-exec-10] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:47:20,157 [http-nio-9092-exec-10] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:47:20,164 [http-nio-9091-exec-10] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:49:47,675 [http-nio-9091-exec-5] INFO  [ServiceController] [RRN="] - [STAN="] - Request received to pull and sync machine learning model for server @ V1 
2023-05-10 15:49:47,675 [http-nio-9091-exec-5] INFO  [RestServerServiceImpl] [RRN="] - [STAN="] - Incoming request to pull models for server. model version: version1 
2023-05-10 15:54:45,846 [http-nio-9091-exec-3] INFO  [ServiceController] [RRN="] - [STAN="] - Request received to pull and sync machine learning model for server @ V1 
2023-05-10 15:54:45,846 [http-nio-9091-exec-3] INFO  [RestServerServiceImpl] [RRN="] - [STAN="] - Incoming request to pull models for server. model version: version1 
2023-05-10 15:54:55,207 [http-nio-9092-exec-8] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:54:55,209 [http-nio-9091-exec-8] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:54:55,212 [http-nio-9093-exec-8] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:55:05,449 [http-nio-9091-exec-7] ERROR [JwtRequestFilter] [RRN="] - [STAN="] - JWT signature does not match locally computed signature 
2023-05-10 15:55:05,450 [http-nio-9091-exec-7] INFO  [JwtRequestFilter] [RRN="] - [STAN="] - Exception occurred in JwtFilter : ----Malformed Token ---- 
2023-05-10 15:55:05,452 [http-nio-9092-exec-5] ERROR [JwtRequestFilter] [RRN="] - [STAN="] - JWT signature does not match locally computed signature 
2023-05-10 15:55:05,452 [http-nio-9092-exec-5] INFO  [JwtRequestFilter] [RRN="] - [STAN="] - Exception occurred in JwtFilter : ----Malformed Token ---- 
2023-05-10 15:55:05,457 [http-nio-9093-exec-2] ERROR [JwtRequestFilter] [RRN="] - [STAN="] - JWT signature does not match locally computed signature 
2023-05-10 15:55:05,457 [http-nio-9093-exec-2] INFO  [JwtRequestFilter] [RRN="] - [STAN="] - Exception occurred in JwtFilter : ----Malformed Token ---- 
2023-05-10 15:56:42,671 [http-nio-9092-exec-2] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:56:42,675 [http-nio-9091-exec-1] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:56:42,676 [http-nio-9093-exec-3] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 15:57:35,836 [http-nio-9091-exec-4] ERROR [JwtRequestFilter] [RRN="] - [STAN="] - JWT signature does not match locally computed signature 
2023-05-10 15:57:35,837 [http-nio-9091-exec-4] INFO  [JwtRequestFilter] [RRN="] - [STAN="] - Exception occurred in JwtFilter : ----Malformed Token ---- 
2023-05-10 15:57:35,837 [http-nio-9093-exec-7] ERROR [JwtRequestFilter] [RRN="] - [STAN="] - JWT signature does not match locally computed signature 
2023-05-10 15:57:35,838 [http-nio-9092-exec-7] ERROR [JwtRequestFilter] [RRN="] - [STAN="] - JWT signature does not match locally computed signature 
2023-05-10 15:57:35,838 [http-nio-9092-exec-7] INFO  [JwtRequestFilter] [RRN="] - [STAN="] - Exception occurred in JwtFilter : ----Malformed Token ---- 
2023-05-10 15:57:35,837 [http-nio-9093-exec-7] INFO  [JwtRequestFilter] [RRN="] - [STAN="] - Exception occurred in JwtFilter : ----Malformed Token ---- 
2023-05-10 16:00:49,866 [http-nio-9091-exec-9] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 16:00:49,868 [http-nio-9093-exec-1] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 16:00:49,871 [http-nio-9092-exec-1] INFO  [JwtAuthenticationController] [RRN="] - [STAN="] - Authenticating : User : admin 
2023-05-10 16:01:15,654 [http-nio-9091-exec-3] INFO  [ServiceController] [RRN="] - [STAN="] - Request received to pull and sync machine learning model for server @ V1 
2023-05-10 16:01:15,655 [http-nio-9091-exec-3] INFO  [RestServerServiceImpl] [RRN="] - [STAN="] - Incoming request to pull models for server. model version: version1 
2023-05-10 16:01:15,664 [http-nio-9093-exec-4] INFO  [ServiceController] [RRN="] - [STAN="] - Request received to pull and sync machine learning model for server @ V1 
2023-05-10 16:01:15,665 [http-nio-9093-exec-4] INFO  [RestServerServiceImpl] [RRN="] - [STAN="] - Incoming request to pull models for server. model version: version1 
2023-05-10 16:01:15,670 [http-nio-9092-exec-4] INFO  [ServiceController] [RRN="] - [STAN="] - Request received to pull and sync machine learning model for server @ V1 
2023-05-10 16:01:15,670 [http-nio-9092-exec-4] INFO  [RestServerServiceImpl] [RRN="] - [STAN="] - Incoming request to pull models for server. model version: version1 
2023-05-10 16:02:55,749 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Starting FederatedClientApplication on Hasnain-Rabbani with PID 11996 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client) 
2023-05-10 16:02:55,756 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - The following profiles are active: client1 
